Path,CarProfile,Velocity,Translation,Rotation,Head_Z_Acceleration_abs_max,Head_X_Acceleration_abs_max,Head_Y_Acceleration_abs_max,Max_Z_Acceleration,Min_Z_Acceleration,Max_Z_Acceleration_Index,Min_Z_Acceleration_Index
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=200_rot=270_pos=initial.txt,SUV,20,200,270,88.374,178.042,7.825,88.374,-72.061,38,80
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=200_rot=300_pos=initial.txt,SUV,20,200,300,58.252,134.051,18.607,58.252,-45.974,39,100
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=200_rot=30_pos=initial.txt,SUV,20,200,30,32.815,17.97,22.695,32.815,-4.569,62,33
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=200_rot=330_pos=initial.txt,SUV,20,200,330,38.248,110.099,23.976,38.248,-18.711,42,94
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=200_rot=60_pos=initial.txt,SUV,20,200,60,75.056,161.318,72.598,75.056,-23.44,91,116
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=200_rot=90_pos=initial.txt,SUV,20,200,90,113.588,246.705,17.969,113.588,-18.484,90,108
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=400_rot=0_pos=initial.txt,SUV,20,400,0,58.3,10.656,18.843,58.3,-6.182,56,94
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=400_rot=120_pos=initial.txt,SUV,20,400,120,83.139,129.364,24.075,83.139,-7.223,98,240
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=400_rot=150_pos=initial.txt,SUV,20,400,150,47.143,20.427,23.335,47.143,-10.859,69,35
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=400_rot=180_pos=initial.txt,SUV,20,400,180,72.343,22.27,57.072,72.343,-7.92,56,26
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=400_rot=210_pos=initial.txt,SUV,20,400,210,39.376,71.217,30.417,39.376,-14.695,58,278
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=400_rot=240_pos=initial.txt,SUV,20,400,240,63.364,115.058,61.47,63.364,-19.084,87,91
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=400_rot=270_pos=initial.txt,SUV,20,400,270,68.296,171.022,80.317,68.296,-28.958,37,52
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=400_rot=300_pos=initial.txt,SUV,20,400,300,83.006,122.298,20.83,83.006,-48.383,53,102
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=400_rot=30_pos=initial.txt,SUV,20,400,30,82.54,77.95,62.228,82.54,-9.668,139,152
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=400_rot=330_pos=initial.txt,SUV,20,400,330,33.828,103.459,13.574,33.828,-15.476,45,117
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=400_rot=60_pos=initial.txt,SUV,20,400,60,81.387,143.726,91.08,81.387,-6.787,95,31
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=400_rot=90_pos=initial.txt,SUV,20,400,90,123.901,192.072,14.944,123.901,-25.629,91,52
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-200_rot=0_pos=initial.txt,SUV,40,-200,0,67.743,23.778,45.677,67.743,-5.914,53,268
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-200_rot=120_pos=initial.txt,SUV,40,-200,120,91.069,155.837,71.022,91.069,-7.543,92,264
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-200_rot=150_pos=initial.txt,SUV,40,-200,150,36.192,20.231,32.045,36.192,-5.966,66,262
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-200_rot=180_pos=initial.txt,SUV,40,-200,180,59.132,30.185,54.243,59.132,-13.081,56,285
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-200_rot=210_pos=initial.txt,SUV,40,-200,210,39.507,111.815,26.046,39.507,-19.253,41,95
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-200_rot=240_pos=initial.txt,SUV,40,-200,240,54.275,144.68,10.734,54.275,-34.67,39,84
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-200_rot=270_pos=initial.txt,SUV,40,-200,270,85.499,176.54,6.023,85.499,-74.166,37,77
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-200_rot=300_pos=initial.txt,SUV,40,-200,300,47.57,116.771,23.072,47.57,-22.815,35,103
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-200_rot=30_pos=initial.txt,SUV,40,-200,30,41.097,37.605,35.253,41.097,-9.674,116,32
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-200_rot=330_pos=initial.txt,SUV,40,-200,330,43.621,96.981,26.447,43.621,-7.867,27,120
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-200_rot=60_pos=initial.txt,SUV,40,-200,60,83.577,198.305,67.599,83.577,-10.839,94,250
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-200_rot=90_pos=initial.txt,SUV,40,-200,90,122.228,221.715,9.749,122.228,-26.549,88,106
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-400_rot=0_pos=initial.txt,SUV,40,-400,0,59.703,7.25,17.644,59.703,-11.91,58,30
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-400_rot=120_pos=initial.txt,SUV,40,-400,120,85.667,130.762,82.566,85.667,-6.785,93,31
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-400_rot=150_pos=initial.txt,SUV,40,-400,150,38.41,27.382,24.158,38.41,-10.766,66,34
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-400_rot=180_pos=initial.txt,SUV,40,-400,180,62.261,10.889,22.09,62.261,-3.983,54,14
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-400_rot=210_pos=initial.txt,SUV,40,-400,210,42.738,109.084,16.382,42.738,-23.098,43,94
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-400_rot=240_pos=initial.txt,SUV,40,-400,240,64.973,124.619,27.03,64.973,-31.077,41,84
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-400_rot=270_pos=initial.txt,SUV,40,-400,270,80.0,222.5,19.337,80.0,-73.66,40,49
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-400_rot=300_pos=initial.txt,SUV,40,-400,300,101.301,114.52,54.82,101.301,-71.456,83,85
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-400_rot=30_pos=initial.txt,SUV,40,-400,30,46.946,24.266,34.569,46.946,-7.912,68,35
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-400_rot=330_pos=initial.txt,SUV,40,-400,330,48.533,74.594,29.604,48.533,-12.837,42,121
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-400_rot=60_pos=initial.txt,SUV,40,-400,60,90.979,185.538,41.642,90.979,-6.932,93,259
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-400_rot=90_pos=initial.txt,SUV,40,-400,90,117.444,201.351,18.489,117.444,-19.266,90,111
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=0_rot=0_pos=initial.txt,SUV,40,0,0,61.384,39.923,187.972,61.384,-11.973,53,28
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=0_rot=120_pos=initial.txt,SUV,40,0,120,100.935,170.647,52.969,100.935,-10.189,91,28
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=0_rot=150_pos=initial.txt,SUV,40,0,150,42.635,20.027,28.774,42.635,-3.91,65,295
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=0_rot=180_pos=initial.txt,SUV,40,0,180,61.47,18.063,21.667,61.47,-8.444,53,28
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=0_rot=210_pos=initial.txt,SUV,40,0,210,40.114,100.393,25.9,40.114,-7.521,40,16
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=0_rot=240_pos=initial.txt,SUV,40,0,240,54.168,125.922,16.587,54.168,-23.815,39,84
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=0_rot=270_pos=initial.txt,SUV,40,0,270,89.55,196.927,7.248,89.55,-87.334,37,75
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=0_rot=300_pos=initial.txt,SUV,40,0,300,53.885,142.216,14.848,53.885,-40.839,36,83
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=0_rot=30_pos=initial.txt,SUV,40,0,30,40.687,16.187,30.701,40.687,-8.481,61,32
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=0_rot=330_pos=initial.txt,SUV,40,0,330,35.552,97.864,29.996,35.552,-13.589,40,92
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=0_rot=60_pos=initial.txt,SUV,40,0,60,99.153,183.734,65.53,99.153,-10.267,92,299
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=0_rot=90_pos=initial.txt,SUV,40,0,90,130.512,255.07,5.95,130.512,-22.714,88,105
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=200_rot=0_pos=initial.txt,SUV,40,200,0,74.003,41.072,56.543,74.003,-10.148,53,29
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=200_rot=120_pos=initial.txt,SUV,40,200,120,97.305,202.07,53.189,97.305,-7.529,92,122
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=200_rot=150_pos=initial.txt,SUV,40,200,150,44.817,16.107,17.453,44.817,-10.904,64,34
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=200_rot=180_pos=initial.txt,SUV,40,200,180,57.361,11.225,19.062,57.361,-7.533,53,29
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=200_rot=210_pos=initial.txt,SUV,40,200,210,41.669,89.916,23.069,41.669,-7.281,28,280
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=200_rot=240_pos=initial.txt,SUV,40,200,240,46.096,112.603,30.996,46.096,-30.043,40,104
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=200_rot=270_pos=initial.txt,SUV,40,200,270,86.179,168.571,8.196,86.179,-79.348,38,78
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=200_rot=300_pos=initial.txt,SUV,40,200,300,61.866,131.321,14.356,61.866,-28.712,39,81
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=200_rot=30_pos=initial.txt,SUV,40,200,30,32.221,21.218,26.623,32.221,-5.021,62,287
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=200_rot=330_pos=initial.txt,SUV,40,200,330,35.981,111.415,25.461,35.981,-12.515,49,107
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=200_rot=60_pos=initial.txt,SUV,40,200,60,92.323,177.549,81.922,92.323,-7.095,92,116
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=200_rot=90_pos=initial.txt,SUV,40,200,90,117.269,252.858,21.918,117.269,-20.974,101,108
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=400_rot=0_pos=initial.txt,SUV,40,400,0,55.114,12.051,19.281,55.114,-7.609,56,93
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=400_rot=120_pos=initial.txt,SUV,40,400,120,78.296,136.779,30.974,78.296,-8.724,99,55
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=400_rot=150_pos=initial.txt,SUV,40,400,150,51.683,21.949,30.107,51.683,-10.602,67,35
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=400_rot=180_pos=initial.txt,SUV,40,400,180,81.72,36.554,88.909,81.72,-10.969,55,32
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=400_rot=210_pos=initial.txt,SUV,40,400,210,42.36,71.879,38.145,42.36,-19.948,58,280
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=400_rot=240_pos=initial.txt,SUV,40,400,240,46.666,116.995,62.003,46.666,-21.081,84,108
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=400_rot=270_pos=initial.txt,SUV,40,400,270,72.073,182.196,98.199,72.073,-38.59,37,51
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=400_rot=300_pos=initial.txt,SUV,40,400,300,90.631,119.726,22.554,90.631,-38.41,53,83
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=400_rot=30_pos=initial.txt,SUV,40,400,30,75.385,84.857,64.935,75.385,-10.825,142,166
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=400_rot=330_pos=initial.txt,SUV,40,400,330,34.627,105.025,12.619,34.627,-12.092,45,124
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=400_rot=60_pos=initial.txt,SUV,40,400,60,84.341,143.221,92.072,84.341,-7.911,94,52
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=400_rot=90_pos=initial.txt,SUV,40,400,90,104.911,177.824,18.71,104.911,-20.584,93,52
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-200_rot=0_pos=initial.txt,SUV,60,-200,0,58.968,9.854,17.838,58.968,-5.905,53,28
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-200_rot=120_pos=initial.txt,SUV,60,-200,120,94.225,158.644,71.006,94.225,-6.552,92,246
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-200_rot=150_pos=initial.txt,SUV,60,-200,150,36.079,15.774,17.589,36.079,-6.685,67,33
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-200_rot=180_pos=initial.txt,SUV,60,-200,180,83.473,34.423,135.89,83.473,-7.591,273,28
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-200_rot=210_pos=initial.txt,SUV,60,-200,210,45.674,95.548,30.579,45.674,-20.116,41,94
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-200_rot=240_pos=initial.txt,SUV,60,-200,240,57.127,127.842,16.114,57.127,-38.18,39,79
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-200_rot=270_pos=initial.txt,SUV,60,-200,270,84.551,169.609,6.68,84.551,-69.246,37,79
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-200_rot=300_pos=initial.txt,SUV,60,-200,300,51.962,119.502,27.44,51.962,-31.222,35,83
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-200_rot=30_pos=initial.txt,SUV,60,-200,30,41.432,51.288,37.235,41.432,-8.965,115,32
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-200_rot=330_pos=initial.txt,SUV,60,-200,330,42.739,97.186,30.716,42.739,-6.33,27,127
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-200_rot=60_pos=initial.txt,SUV,60,-200,60,134.093,194.353,74.701,134.093,-8.222,90,292
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-200_rot=90_pos=initial.txt,SUV,60,-200,90,125.281,233.329,19.275,125.281,-45.724,87,104
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-400_rot=0_pos=initial.txt,SUV,60,-400,0,55.216,8.675,19.024,55.216,-11.473,58,30
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-400_rot=120_pos=initial.txt,SUV,60,-400,120,78.304,145.403,83.933,78.304,-8.498,93,31
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-400_rot=150_pos=initial.txt,SUV,60,-400,150,39.325,20.89,22.863,39.325,-5.723,65,34
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-400_rot=180_pos=initial.txt,SUV,60,-400,180,59.438,11.866,22.006,59.438,-6.11,56,93
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-400_rot=210_pos=initial.txt,SUV,60,-400,210,43.331,118.152,17.836,43.331,-19.228,44,126
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-400_rot=240_pos=initial.txt,SUV,60,-400,240,62.073,127.584,19.652,62.073,-40.935,41,84
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-400_rot=270_pos=initial.txt,SUV,60,-400,270,81.524,148.519,23.023,81.524,-33.636,40,77
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-400_rot=300_pos=initial.txt,SUV,60,-400,300,45.303,121.703,84.704,45.303,-26.419,39,101
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-400_rot=30_pos=initial.txt,SUV,60,-400,30,47.747,22.161,30.73,47.747,-9.429,67,35
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-400_rot=330_pos=initial.txt,SUV,60,-400,330,42.53,87.242,22.888,42.53,-8.373,42,125
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-400_rot=60_pos=initial.txt,SUV,60,-400,60,80.811,189.652,41.227,80.811,-9.513,95,242
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-400_rot=90_pos=initial.txt,SUV,60,-400,90,142.585,206.095,16.534,142.585,-48.091,102,106
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=0_rot=0_pos=initial.txt,SUV,60,0,0,60.319,47.581,158.589,60.319,-13.543,52,28
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=0_rot=120_pos=initial.txt,SUV,60,0,120,88.069,162.48,50.115,88.069,-9.558,90,28
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=0_rot=150_pos=initial.txt,SUV,60,0,150,42.52,15.139,26.774,42.52,-5.883,65,291
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=0_rot=180_pos=initial.txt,SUV,60,0,180,58.659,26.284,31.793,58.659,-8.051,52,28
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=0_rot=210_pos=initial.txt,SUV,60,0,210,40.985,97.816,25.508,40.985,-13.861,27,126
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=0_rot=240_pos=initial.txt,SUV,60,0,240,56.604,142.92,15.494,56.604,-15.53,39,21
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=0_rot=270_pos=initial.txt,SUV,60,0,270,88.138,224.396,3.733,86.147,-88.138,37,75
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=0_rot=300_pos=initial.txt,SUV,60,0,300,53.784,133.571,16.753,53.784,-52.184,35,82
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=0_rot=30_pos=initial.txt,SUV,60,0,30,41.018,19.548,40.264,41.018,-7.688,64,31
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=0_rot=330_pos=initial.txt,SUV,60,0,330,40.128,103.962,27.215,40.128,-8.853,41,104
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=0_rot=60_pos=initial.txt,SUV,60,0,60,96.751,189.26,65.938,96.751,-11.876,92,253
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=0_rot=90_pos=initial.txt,SUV,60,0,90,137.166,244.893,8.971,137.166,-35.652,88,106
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=200_rot=0_pos=initial.txt,SUV,60,200,0,72.749,35.53,122.345,72.749,-14.233,53,285
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=200_rot=120_pos=initial.txt,SUV,60,200,120,93.04,196.696,57.599,93.04,-7.742,92,233
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=200_rot=150_pos=initial.txt,SUV,60,200,150,47.387,16.216,16.001,47.387,-16.251,66,34
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=200_rot=180_pos=initial.txt,SUV,60,200,180,53.771,9.48,20.276,53.771,-9.892,52,29
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=200_rot=210_pos=initial.txt,SUV,60,200,210,43.771,92.168,24.285,43.771,-9.234,28,127
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=200_rot=240_pos=initial.txt,SUV,60,200,240,63.471,108.142,41.071,63.471,-19.315,82,22
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=200_rot=270_pos=initial.txt,SUV,60,200,270,88.372,166.428,9.742,88.372,-70.798,38,80
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=200_rot=300_pos=initial.txt,SUV,60,200,300,61.066,129.101,11.423,61.066,-35.858,38,84
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=200_rot=30_pos=initial.txt,SUV,60,200,30,32.874,17.409,25.492,32.874,-5.585,69,31
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=200_rot=330_pos=initial.txt,SUV,60,200,330,35.077,100.515,25.407,35.077,-22.022,51,94
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=200_rot=60_pos=initial.txt,SUV,60,200,60,92.735,175.628,88.586,92.735,-31.348,91,112
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=200_rot=90_pos=initial.txt,SUV,60,200,90,122.915,243.239,13.539,122.915,-38.459,90,106
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=400_rot=0_pos=initial.txt,SUV,60,400,0,58.584,12.116,19.683,58.584,-6.169,58,92
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=400_rot=120_pos=initial.txt,SUV,60,400,120,95.993,134.789,17.305,95.993,-7.616,98,55
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=400_rot=150_pos=initial.txt,SUV,60,400,150,49.421,18.693,21.619,49.421,-11.184,68,36
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=400_rot=180_pos=initial.txt,SUV,60,400,180,84.456,23.716,81.87,84.456,-8.105,57,32
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=400_rot=210_pos=initial.txt,SUV,60,400,210,38.925,72.642,26.707,38.925,-11.062,58,123
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=400_rot=240_pos=initial.txt,SUV,60,400,240,62.765,123.245,76.826,62.765,-52.588,85,93
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=400_rot=270_pos=initial.txt,SUV,60,400,270,69.477,182.675,44.446,69.477,-51.322,37,51
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=400_rot=300_pos=initial.txt,SUV,60,400,300,84.482,107.619,31.806,84.482,-41.467,53,101
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=400_rot=30_pos=initial.txt,SUV,60,400,30,89.499,36.017,57.431,89.499,-10.077,140,163
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=400_rot=330_pos=initial.txt,SUV,60,400,330,33.174,104.857,14.542,33.174,-11.341,45,114
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=400_rot=60_pos=initial.txt,SUV,60,400,60,82.857,146.814,90.807,82.857,-7.465,95,126
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=400_rot=90_pos=initial.txt,SUV,60,400,90,95.154,202.087,22.984,95.154,-19.858,93,52
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=80_tra=-200_rot=0_pos=initial.txt,SUV,80,-200,0,56.862,15.344,24.405,56.862,-10.009,56,28
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=80_tra=-200_rot=120_pos=initial.txt,SUV,80,-200,120,77.882,173.18,71.672,77.882,-7.403,94,258
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=80_tra=-200_rot=150_pos=initial.txt,SUV,80,-200,150,39.712,14.633,18.772,39.712,-4.826,67,33
